,day,jurisdiction,NPI,S,E,P,I,A,R,D
3176,226,12,5,698145,1614,2056,3016,1604,94495,471
3177,226,13,4,750042,2811,2962,3012,1633,101656,504
3178,227,0,4,198592,502,497,708,383,28313,163
3179,227,1,4,112888,385,420,558,307,14481,75
3180,227,2,3,502658,1675,1562,1771,936,70606,340
3181,227,3,4,18153,97,85,98,61,2111,11
3182,227,4,5,702617,1963,2473,3014,1708,98052,487
3183,227,5,4,61548,236,213,269,146,8616,37
3184,227,6,4,406912,1545,1657,1747,950,53028,269
3185,227,7,4,140477,492,507,614,338,19888,104
3186,227,8,5,1423233,3309,4055,5931,3071,192429,965
3187,227,9,2,12263,53,50,53,25,1807,11
3188,227,10,3,630179,2008,1739,2122,1237,88647,404
3189,227,11,3,463672,1254,1077,1363,736,62717,319
3190,227,12,5,697748,1570,1982,2933,1573,95124,479
3191,227,13,4,749421,2695,2959,3101,1661,102279,507
3192,228,0,4,198432,524,519,684,379,28457,164
3193,228,1,4,112780,402,420,531,314,14592,76
3194,228,2,3,502156,1762,1577,1810,937,70966,342
3195,228,3,4,18131,93,93,97,59,2132,11
3196,228,4,5,702195,1894,2346,2993,1709,98690,490
3197,228,5,4,61494,224,221,260,146,8683,37
3198,228,6,4,406504,1525,1697,1753,942,53418,269
3199,228,7,4,140356,487,516,616,326,20015,104
3200,228,8,5,1422458,3237,3900,5819,2991,193623,968
3201,228,9,2,12245,56,56,52,21,1821,11
3202,228,10,3,629563,2111,1812,2120,1255,89071,410
3203,228,11,3,463242,1354,1147,1370,713,62993,320
3204,228,12,5,697373,1544,1899,2858,1531,95725,482
3205,228,13,4,748739,2664,2942,3148,1724,102899,508
3206,229,0,4,198295,535,511,681,373,28600,164
3207,229,1,4,112666,409,429,529,314,14692,78
3208,229,2,3,501627,1839,1671,1804,936,71331,343
3209,229,3,4,18109,89,100,92,57,2158,11
3210,229,4,5,701761,1849,2241,2994,1644,99338,493
3211,229,5,4,61443,211,227,265,149,8733,37
3212,229,6,4,406127,1508,1654,1828,965,53757,269
3213,229,7,4,140221,469,540,621,332,20133,105
3214,229,8,5,1421714,3153,3731,5692,2924,194814,977
3215,229,9,2,12233,49,62,54,23,1830,11
3216,229,10,3,628964,2178,1894,2122,1270,89504,411
3217,229,11,3,462855,1370,1222,1352,752,63268,321
3218,229,12,5,696969,1529,1811,2793,1514,96314,486
3219,229,13,4,748058,2669,2898,3249,1732,103510,509
3220,230,0,4,198163,535,515,668,371,28743,164
3221,230,1,4,112553,421,423,527,319,14796,80
3222,230,2,3,501116,1870,1754,1824,958,71686,345
3223,230,3,4,18093,92,92,87,62,2179,11
3224,230,4,5,701347,1791,2163,2996,1598,99932,497
3225,230,5,4,61384,211,229,273,149,8782,37
3226,230,6,4,405714,1523,1671,1826,978,54127,271
3227,230,7,4,140094,468,522,643,324,20265,106
3228,230,8,5,1421007,3034,3639,5582,2848,195918,982
3229,230,9,2,12211,60,51,61,30,1838,11
3230,230,10,3,628350,2223,1976,2174,1270,89939,414
3231,230,11,3,462437,1435,1261,1397,762,63527,323
3232,230,12,5,696591,1475,1779,2706,1485,96894,488
3233,230,13,4,747430,2583,2888,3314,1749,104152,514
3234,231,0,4,198026,533,515,665,375,28881,164
3235,231,1,4,112425,447,433,515,310,14909,81
3236,231,2,4,500579,1912,1822,1889,971,72035,346
3237,231,3,4,18072,78,100,94,69,2192,12
3238,231,4,5,700978,1738,2040,2947,1579,100545,497
3239,231,5,5,61332,206,228,272,159,8831,38
3240,231,6,5,405303,1536,1667,1834,1024,54475,274
3241,231,7,4,139970,478,520,640,306,20402,106
3242,231,8,5,1420269,2987,3512,5448,2752,197060,983
3243,231,9,3,12195,55,58,61,32,1850,11
3244,231,10,3,627672,2324,2056,2222,1263,90395,415
3245,231,11,3,462003,1510,1306,1397,773,63830,327
3246,231,12,5,696225,1442,1759,2611,1439,97454,490
3247,231,13,5,746729,2647,2812,3356,1758,104814,515
3248,232,0,4,197896,525,522,642,359,29051,164
3249,232,1,4,112309,443,441,504,322,15020,81
3250,232,2,4,500223,1789,1856,1955,1004,72381,347
3251,232,3,4,18047,81,94,104,63,2216,12
3252,232,4,5,700569,1716,1974,2907,1541,101120,500
3253,232,5,5,61296,195,222,272,150,8893,38
3254,232,6,5,405045,1403,1636,1864,1050,54841,274
3255,232,7,4,139828,499,526,652,302,20509,107
3256,232,8,5,1419615,2820,3476,5278,2690,198149,989
3257,232,9,3,12180,50,64,66,30,1861,12
3258,232,10,3,626987,2379,2169,2277,1272,90848,419
3259,232,11,3,461571,1540,1352,1435,800,64121,330
3260,232,12,5,695855,1458,1669,2516,1400,98032,495
3261,232,13,5,746262,2442,2775,3355,1773,105509,518
3262,233,0,4,197769,526,504,639,361,29196,164
3263,233,1,4,112187,450,448,519,317,15118,81
3264,233,2,4,499820,1715,1856,1992,1047,72778,349
3265,233,3,4,18030,77,89,112,68,2229,12
3266,233,4,5,700168,1692,1914,2839,1493,101721,501
3267,233,5,5,61257,183,223,269,144,8952,38
3268,233,6,5,404805,1270,1617,1864,1053,55230,274
3269,233,7,4,139691,499,511,656,305,20654,107
3270,233,8,5,1418948,2794,3299,5172,2647,199168,991
3271,233,9,3,12167,44,68,64,33,1875,12
3272,233,10,3,626305,2439,2222,2376,1279,91311,423
3273,233,11,3,461155,1549,1421,1463,822,64409,331
3274,233,12,5,695506,1407,1649,2480,1363,98525,497
3275,233,13,5,745806,2265,2697,3340,1774,106234,524
3276,234,0,4,197629,533,511,648,342,29332,164
3277,234,1,4,112065,465,457,524,306,15222,81
3278,234,2,4,499393,1684,1864,2034,1042,73191,351
3279,234,3,4,18013,69,95,106,65,2257,12
3280,234,4,5,699787,1648,1852,2771,1469,102300,503
3281,234,5,5,61212,177,225,247,149,9018,38
3282,234,6,5,404530,1177,1589,1909,1042,55592,276
3283,234,7,4,139555,509,517,649,306,20780,107
3284,234,8,5,1418351,2668,3191,5012,2643,200163,992
3285,234,9,3,12155,40,69,70,30,1887,13
3286,234,10,3,625653,2432,2295,2415,1310,91827,424
3287,234,11,3,460677,1602,1511,1492,846,64691,332
3288,234,12,5,695156,1395,1605,2416,1336,99022,502
3289,234,13,5,745348,2107,2665,3349,1749,106898,529
3290,235,0,4,197486,537,528,629,364,29451,164
3291,235,1,4,111951,455,462,551,284,15336,82
3292,235,2,4,498971,1666,1845,2044,1062,73620,354
3293,235,3,4,17985,79,89,106,63,2283,12
3294,235,4,5,699453,1568,1822,2711,1415,102858,506
3295,235,5,5,61171,171,211,253,150,9072,38
3296,235,6,5,404278,1129,1478,1915,1057,55982,276
3297,235,7,4,139426,505,538,634,311,20902,108
3298,235,8,5,1417701,2614,3083,4863,2599,201168,1000
3299,235,9,3,12130,57,66,72,30,1896,14
3300,235,10,3,624962,2542,2310,2453,1329,92336,425
3301,235,11,3,460272,1618,1511,1560,883,64975,332
3302,235,12,5,694811,1408,1535,2341,1295,99540,505
3303,235,13,5,744930,1981,2525,3340,1736,107604,535
3304,236,0,4,197363,510,544,643,358,29577,165
3305,236,1,4,111845,456,450,555,286,15447,83
3306,236,2,4,498546,1667,1795,2070,1071,74059,357
3307,236,3,4,17963,85,78,110,67,2302,12
3308,236,4,5,699108,1521,1729,2642,1410,103417,509
3309,236,5,5,61136,159,212,249,150,9122,38
3310,236,6,5,404056,1049,1407,1891,1067,56369,276
3311,236,7,4,139302,496,544,635,315,21024,108
3312,236,8,5,1417068,2528,2995,4796,2496,202145,1006
3313,236,9,3,12115,61,61,65,34,1915,14
3314,236,10,3,624310,2520,2402,2491,1366,92843,425
3315,236,11,3,459802,1649,1567,1615,892,65294,334
3316,236,12,5,694488,1356,1528,2246,1255,100057,510
3317,236,13,5,744494,1887,2430,3300,1700,108305,538
3318,237,0,4,197247,472,559,634,350,29733,165
3319,237,1,4,111731,463,442,576,270,15557,84
3320,237,2,4,498100,1647,1837,2069,1062,74493,361
3321,237,3,4,17945,80,78,117,64,2321,12
3322,237,4,5,698773,1477,1682,2559,1378,103958,510
3323,237,5,5,61103,159,194,254,147,9171,38
3324,237,6,5,403810,994,1356,1880,1054,56745,277
3325,237,7,4,139189,478,527,643,322,21157,108
3326,237,8,5,1416462,2449,2955,4624,2419,203119,1015
3327,237,9,3,12103,51,62,69,35,1931,14
3328,237,10,3,623650,2521,2408,2593,1395,93365,427
3329,237,11,3,459292,1734,1596,1649,908,65640,337
3330,237,12,5,694193,1313,1493,2172,1229,100530,512
3331,237,13,5,744047,1866,2305,3260,1695,108943,541
3332,238,0,4,197108,485,547,649,339,29867,165
3333,238,1,5,111622,453,452,568,274,15670,84
3334,238,2,4,497686,1636,1833,2068,1082,74903,362
3335,238,3,5,17928,72,88,117,58,2342,12
3336,238,4,3,698457,1434,1607,2514,1305,104510,512
3337,238,5,5,61070,147,185,247,147,9232,38
3338,238,6,5,403557,994,1302,1821,1028,57137,277
3339,238,7,4,139057,492,520,650,316,21281,108
3340,238,8,3,1415868,2394,2859,4504,2335,204068,1023
3341,238,9,4,12087,56,55,72,36,1945,14
3342,238,10,4,622942,2586,2461,2636,1419,93888,431
3343,238,11,4,458824,1749,1634,1706,942,65964,338
3344,238,12,3,693901,1244,1517,2062,1180,101026,514
3345,238,13,5,743658,1793,2196,3170,1655,109644,543
3346,239,0,4,196960,493,543,660,351,29988,165
3347,239,1,5,111535,424,456,578,276,15770,84
3348,239,2,4,497272,1637,1798,2096,1098,75307,363
3349,239,3,5,17906,83,78,119,60,2359,12
3350,239,4,3,697868,1675,1506,2449,1309,105020,516
3351,239,5,5,61040,142,168,250,142,9286,39
3352,239,6,5,403294,1005,1211,1787,1007,57535,277
3353,239,7,4,138906,517,489,664,329,21411,109
3354,239,8,3,1414701,2928,2801,4387,2278,204933,1029
3355,239,9,4,12077,56,47,73,40,1958,14
3356,239,10,4,622473,2359,2566,2672,1446,94416,436
3357,239,11,4,458445,1677,1702,1780,942,66273,339
3358,239,12,3,693324,1474,1511,2030,1126,101465,519
3359,239,13,5,743239,1767,2089,3123,1622,110276,544
3360,240,0,4,196812,496,565,662,340,30120,166
3361,240,1,5,111462,402,432,578,288,15877,84
3362,240,2,4,496831,1653,1781,2109,1095,75739,363
3363,240,3,5,17886,77,87,116,58,2381,12
3364,240,4,3,697259,1841,1538,2414,1267,105508,521
3365,240,5,5,61004,145,158,239,142,9340,39
3366,240,6,5,403036,1027,1146,1704,978,57948,277
3367,240,7,4,138784,497,514,632,327,21562,110
3368,240,8,3,1413595,3260,2867,4294,2199,205813,1030
3369,240,9,4,12066,50,53,72,38,1972,14
3370,240,10,4,621914,2275,2611,2727,1431,94974,439
3371,240,11,4,458070,1613,1722,1805,966,66643,342
3372,240,12,3,692748,1663,1535,1984,1098,101902,520
3373,240,13,5,742824,1723,2029,3058,1579,110903,545
3374,241,0,4,196677,510,526,676,360,30246,166
3375,241,1,5,111373,399,414,564,297,15992,84
3376,241,2,4,496389,1661,1777,2152,1117,76112,369
3377,241,3,5,17877,69,84,109,62,2404,12
3378,241,4,3,696636,1974,1653,2363,1231,105970,522
3379,241,5,5,60970,141,153,233,132,9399,39
3380,241,6,5,402810,982,1149,1651,942,58305,281
3381,241,7,4,138664,497,494,652,328,21681,111
3382,241,8,3,1412463,3532,2980,4208,2169,206676,1036
3383,241,9,4,12049,52,54,73,36,1987,14
3384,241,10,4,621351,2225,2581,2776,1436,95563,446
3385,241,11,4,457688,1578,1734,1841,986,66992,344
3386,241,12,3,692203,1790,1577,1971,1083,102306,524
3387,241,13,5,742435,1651,1974,2979,1548,111529,549
3388,242,0,4,196516,548,509,689,356,30377,166
3389,242,1,5,111294,373,418,557,299,16098,84
3390,242,2,4,495950,1671,1807,2144,1100,76536,371
3391,242,3,5,17864,59,81,109,65,2427,12
3392,242,4,3,696031,2027,1810,2314,1200,106445,526
3393,242,5,5,60939,137,147,231,127,9447,39
3394,242,6,5,402589,959,1087,1629,923,58652,281
3395,242,7,4,138550,491,485,652,331,21807,111
3396,242,8,3,1411369,3748,3165,4076,2102,207568,1043
3397,242,9,4,12039,51,53,70,35,2003,15
3398,242,10,4,620824,2116,2579,2823,1483,96107,447
3399,242,11,4,457300,1549,1678,1897,1010,67385,346
3400,242,12,3,691651,1861,1683,1957,1081,102697,528
3401,242,13,5,742040,1628,1904,2857,1536,112151,556
3402,243,0,4,196369,554,523,668,370,30511,167
3403,243,1,5,111231,336,407,563,296,16206,84
3404,243,2,4,495485,1705,1794,2144,1123,76957,373
3405,243,3,5,17839,66,76,107,67,2450,12
3406,243,4,3,695372,2148,1899,2295,1210,106903,527
3407,243,5,5,60900,146,147,221,128,9486,39
3408,243,6,5,402380,929,1087,1568,889,58986,284
3409,243,7,4,138442,460,494,653,322,21945,113
3410,243,8,3,1410247,3884,3374,4052,2114,208357,1049
3411,243,9,4,12027,47,48,78,35,2016,15
3412,243,10,4,620317,2060,2518,2816,1513,96708,447
3413,243,11,4,456910,1561,1680,1895,997,67776,348
3414,243,12,3,691052,2015,1706,1969,1096,103092,529
3415,243,13,5,741675,1568,1857,2810,1509,112697,559
3416,244,0,4,196238,523,557,658,369,30650,168
3417,244,1,5,111152,321,400,554,291,16321,86
3418,244,2,4,495053,1682,1777,2147,1134,77415,375
3419,244,3,5,17822,64,79,102,63,2475,12
3420,244,4,3,694792,2145,2034,2310,1213,107333,529
3421,244,5,5,60875,132,147,215,128,9531,39
3422,244,6,5,402172,897,1073,1520,851,59326,286
3423,244,7,4,138313,475,487,644,315,22082,113
3424,244,8,3,1409100,4027,3497,4049,2174,209181,1054
3425,244,9,4,12013,48,51,78,34,2027,15
3426,244,10,4,619770,2082,2438,2844,1504,97294,448
3427,244,11,4,456521,1538,1671,1937,1003,68149,352
3428,244,12,3,690513,2037,1824,1952,1123,103481,529
3429,244,13,5,741317,1517,1790,2760,1479,113253,561
3430,245,0,4,196101,531,558,663,355,30787,168
3431,245,1,5,111088,307,369,523,292,16460,87
3432,245,2,4,494614,1704,1750,2146,1148,77846,381
3433,245,3,5,17813,57,72,102,60,2501,12
3434,245,4,3,694179,2216,2068,2327,1226,107811,530
3435,245,5,5,60843,122,148,219,121,9575,40
3436,245,6,5,401979,840,1029,1518,853,59620,290
3437,245,7,4,138177,493,482,640,317,22207,113
3438,245,8,3,1407983,4074,3696,4058,2171,210046,1063
3439,245,9,4,11998,51,49,80,34,2039,15
3440,245,10,5,619234,2035,2418,2840,1539,97866,452
3441,245,11,4,456124,1509,1708,1940,1002,68536,352
3442,245,12,3,689945,2057,1922,1980,1141,103885,533
3443,245,13,5,740963,1456,1789,2671,1423,113814,563
3444,246,0,4,195956,542,540,672,359,30926,168
3445,246,1,5,111009,309,345,519,297,16560,88
3446,246,2,4,494169,1692,1759,2152,1165,78271,381
3447,246,3,5,17806,42,75,99,55,2528,12
3448,246,4,3,693530,2281,2126,2386,1271,108233,532
3449,246,5,5,60818,119,131,223,122,9615,40
3450,246,6,5,401770,814,1015,1474,837,59929,292
3451,246,7,4,138042,503,493,640,309,22329,113
3452,246,8,3,1406731,4297,3785,4147,2196,210872,1068
3453,246,9,4,11979,57,49,72,33,2061,15
3454,246,10,5,618853,1870,2390,2865,1533,98421,455
3455,246,11,4,455725,1517,1689,1972,991,68925,356
3456,246,12,3,689331,2134,1976,2039,1161,104289,536
3457,246,13,5,740635,1418,1715,2600,1411,114337,565
3458,247,0,4,195820,526,540,690,365,31054,169
3459,247,1,5,110935,302,340,484,291,16687,89
3460,247,2,4,493732,1694,1736,2126,1176,78744,381
3461,247,3,5,17790,47,68,97,54,2549,12
3462,247,4,3,692924,2323,2176,2411,1288,108705,535
3463,247,5,5,60791,104,130,220,120,9663,40
3464,247,6,5,401577,814,955,1458,813,60222,294
3465,247,7,4,137933,474,506,646,304,22453,113
3466,247,8,3,1405595,4325,3941,4166,2291,211710,1070
3467,247,9,4,11964,55,55,69,33,2075,16
3468,247,10,5,618474,1731,2318,2877,1504,99028,458
3469,247,11,4,455287,1543,1663,2011,999,69316,359
3470,247,12,3,688717,2184,2039,2098,1212,104680,538
3471,247,13,5,740294,1374,1677,2535,1379,114857,567
3472,248,0,4,195674,529,539,701,363,31189,170
3473,248,1,5,110870,295,321,488,296,16769,89
3474,248,2,4,493268,1719,1756,2118,1151,79196,382
3475,248,3,5,17775,48,65,94,53,2570,13
3476,248,4,3,692249,2411,2204,2462,1314,109187,538
3477,248,5,5,60767,95,125,218,113,9710,40
3478,248,6,5,401388,773,956,1415,779,60528,295
3479,248,7,4,137806,474,489,669,301,22577,113
3480,248,8,3,1404378,4389,4147,4196,2335,212583,1072
3481,248,9,4,11950,58,51,69,35,2088,16
3482,248,10,5,618116,1653,2169,2914,1504,99576,459
3483,248,11,4,454914,1518,1659,2012,1000,69716,360
3484,248,12,3,688081,2266,2065,2153,1229,105136,541
3485,248,13,5,739963,1337,1643,2442,1326,115405,569
3486,249,0,4,195545,528,522,695,360,31345,171
3487,249,1,5,110796,284,320,486,293,16860,89
3488,249,2,4,492820,1703,1815,2108,1123,79639,385
3489,249,3,5,17763,50,60,98,52,2582,13
3490,249,4,3,691535,2481,2300,2456,1350,109705,540
3491,249,5,5,60735,98,127,197,111,9760,40
3492,249,6,5,401193,785,904,1383,765,60809,297
3493,249,7,4,137700,448,505,651,290,22722,115
3494,249,8,3,1403064,4580,4245,4317,2372,213450,1072
3495,249,9,4,11937,53,57,66,38,2100,16
3496,249,10,5,617786,1546,2095,2832,1465,100208,463
3497,249,11,4,454509,1538,1654,2020,1009,70089,363
3498,249,12,3,687460,2299,2134,2234,1207,105596,545
3499,249,13,5,739646,1292,1589,2401,1305,115883,574
3500,250,0,4,195395,548,510,706,340,31496,171
3501,250,1,5,110734,266,319,475,280,16965,89
3502,250,2,4,492356,1718,1823,2118,1123,80070,385
3503,250,3,5,17752,48,61,88,52,2604,13
3504,250,4,3,690845,2492,2412,2476,1353,110249,543
3505,250,5,5,60709,104,123,190,98,9804,40
3506,250,6,5,401012,759,892,1338,722,61116,298
3507,250,7,4,137575,434,519,649,293,22846,115
3508,250,8,3,1401770,4710,4373,4447,2415,214313,1074
3509,250,9,4,11927,45,65,67,39,2108,16
3510,250,10,5,617416,1504,2028,2799,1456,100729,469
3511,250,11,4,454085,1532,1683,2020,1014,70485,366
3512,250,12,3,686774,2378,2226,2253,1255,106044,545
3513,250,13,5,739297,1276,1562,2330,1286,116365,575
3514,251,0,4,195261,546,495,715,343,31635,171
3515,251,1,5,110669,265,302,463,260,17080,89
3516,251,2,4,491915,1731,1783,2180,1131,80468,387
3517,251,3,5,17737,50,60,88,44,2626,13
3518,251,4,3,690106,2582,2470,2517,1401,110751,548
3519,251,5,5,60685,101,110,190,97,9845,40
3520,251,6,5,400829,760,861,1307,705,61377,302
3521,251,7,4,137456,450,505,637,298,22970,115
3522,251,8,3,1400461,4769,4580,4520,2481,215217,1077
3523,251,9,4,11915,41,64,71,41,2119,16
3524,251,10,5,617074,1431,1946,2765,1428,101288,474
3525,251,11,4,453699,1501,1673,2031,1023,70892,368
3526,251,12,3,686127,2426,2275,2299,1282,106521,545
3527,251,13,5,738960,1274,1499,2302,1238,116843,578
3528,252,0,4,195125,523,536,707,337,31767,172
3529,252,1,4,110612,247,291,454,254,17181,89
3530,252,2,4,491480,1730,1777,2180,1118,80923,390
3531,252,3,5,17726,39,71,82,45,2642,13
3532,252,4,4,689352,2658,2520,2582,1429,111286,552
3533,252,5,3,60656,101,113,179,94,9885,40
3534,252,6,3,400647,739,860,1285,684,61624,303
3535,252,7,5,137341,455,498,616,297,23109,116
3536,252,8,4,1399130,4922,4701,4637,2514,216124,1079
3537,252,9,5,11896,51,63,72,40,2129,16
3538,252,10,4,616710,1404,1865,2693,1389,101871,477
3539,252,11,4,453274,1530,1672,2014,1031,71298,370
3540,252,12,3,685458,2456,2322,2334,1338,107022,545
3541,252,13,3,738691,1205,1479,2266,1174,117301,581
3542,253,0,4,194994,526,530,706,335,31904,172
3543,253,1,4,110519,272,289,445,250,17264,90
3544,253,2,4,491036,1709,1796,2194,1117,81356,392
3545,253,3,5,17713,38,70,85,45,2654,13
3546,253,4,4,688765,2581,2521,2660,1445,111855,557
3547,253,5,3,60606,132,100,176,94,9920,40
3548,253,6,3,400298,888,832,1257,672,61892,305
3549,253,7,5,137267,405,497,612,293,23242,117
3550,253,8,4,1398085,4658,4860,4789,2567,217069,1081
3551,253,9,5,11887,43,65,79,40,2137,16
3552,253,10,4,616183,1546,1846,2605,1340,102412,480
3553,253,11,4,452904,1472,1686,2003,1049,71705,371
3554,253,12,3,684756,2499,2391,2395,1379,107510,547
3555,253,13,3,738082,1518,1406,2200,1126,117784,584
3556,254,0,4,194858,537,535,691,343,32031,172
3557,254,1,4,110426,284,296,440,238,17355,90
3558,254,2,4,490552,1750,1807,2193,1121,81785,393
3559,254,3,5,17705,34,64,91,39,2672,13
3560,254,4,4,688146,2555,2540,2716,1468,112402,560
3561,254,5,3,60568,138,105,177,93,9947,41
3562,254,6,3,399956,1012,855,1238,643,62135,305
3563,254,7,5,137201,347,501,609,298,23360,117
3564,254,8,4,1397050,4517,4785,4925,2661,218090,1083
3565,254,9,5,11872,48,61,77,39,2154,16
3566,254,10,4,615692,1620,1802,2552,1345,102921,483
3567,254,11,4,452493,1488,1673,2047,1039,72079,372
3568,254,12,3,684077,2508,2488,2454,1399,108004,549
3569,254,13,3,737513,1694,1451,2162,1080,118216,584
3570,255,0,4,194702,552,560,665,336,32180,172
3571,255,1,4,110351,282,311,419,219,17457,90
3572,255,2,4,490118,1727,1814,2228,1130,82191,394
3573,255,3,5,17688,43,58,93,34,2689,13
3574,255,4,4,687570,2462,2587,2753,1487,112968,563
3575,255,5,3,60531,135,122,171,93,9976,41
3576,255,6,3,399613,1084,924,1217,612,62389,306
3577,255,7,5,137130,326,464,601,314,23481,117
3578,255,8,4,1395983,4385,4773,5078,2732,219077,1088
3579,255,9,5,11862,44,59,79,39,2168,16
3580,255,10,4,615141,1755,1777,2484,1346,103429,485
3581,255,11,4,452106,1474,1634,2042,1065,72498,373
3582,255,12,3,683344,2605,2503,2550,1440,108488,550
3583,255,13,3,736975,1797,1496,2122,1073,118653,586
3584,256,0,4,194563,539,584,646,351,32312,173
3585,256,1,4,110271,287,291,426,235,17529,91
3586,256,2,4,489700,1705,1827,2233,1125,82618,397
3587,256,3,5,17677,39,60,94,35,2700,13
3588,256,4,4,687002,2380,2583,2819,1528,113515,568
3589,256,5,3,60482,162,114,178,93,9999,41
3590,256,6,3,399291,1119,1001,1181,601,62646,309
3591,256,7,5,137054,313,434,604,313,23598,117
3592,256,8,4,1394830,4365,4773,5177,2824,220059,1091
3593,256,9,5,11855,42,58,70,38,2188,17
3594,256,10,4,614675,1734,1785,2426,1385,103927,486
3595,256,11,4,451704,1505,1604,2031,1075,72900,376
3596,256,12,3,682569,2679,2559,2620,1478,109025,553
3597,256,13,3,736375,1905,1621,2061,1060,119094,587
3598,257,0,4,194440,498,587,658,357,32455,173
3599,257,1,4,110186,299,295,408,231,17620,91
3600,257,2,4,489208,1748,1850,2215,1132,83055,401
3601,257,3,5,17670,30,66,90,36,2713,13
3602,257,4,4,686393,2325,2599,2868,1567,114075,570
3603,257,5,3,60436,167,127,179,86,10033,41
3604,257,6,3,398998,1124,1054,1182,596,62885,309
3605,257,7,5,136981,314,403,584,312,23722,117
3606,257,8,4,1393676,4341,4760,5217,2868,221166,1099
3607,257,9,5,11846,40,58,69,33,2205,17
3608,257,10,4,614183,1793,1789,2405,1361,104401,487
3609,257,11,4,451261,1556,1599,2025,1065,73313,381
3610,257,12,3,681855,2667,2604,2709,1522,109573,556
3611,257,13,3,735736,2088,1683,2028,1058,119523,591
